t,input,output
5.58,-0.64665073,-0.8940566
5.59,-0.63899046,-0.89407396
5.6,-0.6312667,-0.89400303
5.61,-0.6234794,-0.89384377
5.62,-0.6156302,-0.8935958
5.63,-0.607719,-0.89325905
5.64,-0.5997474,-0.892833
5.65,-0.5917155,-0.89231753
5.66,-0.5836248,-0.89171237
5.67,-0.5754749,-0.89101756
5.68,-0.56726867,-0.89023226
5.69,-0.55900455,-0.88935703
5.7,-0.5506857,-0.88839096
5.71,-0.5423114,-0.8873343
5.7200003,-0.533882,-0.8861871
5.73,-0.5254005,-0.8849486
5.74,-0.5168656,-0.8836192
5.75,-0.5082795,-0.88219833
5.76,-0.4996417,-0.88068646
5.77,-0.49095473,-0.87908286
5.7799997,-0.4822187,-0.8773876
5.79,-0.47343403,-0.87560076
5.8,-0.46460202,-0.87372226
5.81,-0.45572394,-0.87175184
5.82,-0.4467999,-0.8696897
5.83,-0.43783158,-0.86753565
5.84,-0.42881864,-0.8652899
5.85,-0.4197641,-0.862952
5.86,-0.4106663,-0.8605226
5.87,-0.40152872,-0.8580011
5.88,-0.3923497,-0.85538816
5.89,-0.38313273,-0.8526833
5.9,-0.37387702,-0.8498869
5.91,-0.3645835,-0.8469992
5.92,-0.35525393,-0.84402007
5.93,-0.3458884,-0.8409499
5.94,-0.3364883,-0.83778864
5.95,-0.327055,-0.83453625
5.96,-0.31758854,-0.8311934
5.9700003,-0.3080903,-0.82776004
5.98,-0.29856172,-0.8242362
5.99,-0.28900328,-0.82062215
6,-0.2794155,-0.8169185
6.01,-0.26979977,-0.81312543
6.02,-0.26015753,-0.80924284
6.03,-0.2504883,-0.8052717
6.04,-0.24079546,-0.8012114
6.05,-0.23107713,-0.7970632
6.06,-0.2213371,-0.79282665
6.07,-0.21157447,-0.7885026
6.08,-0.2017902,-0.78409153
6.09,-0.19198623,-0.7795936
6.1,-0.1821626,-0.77500945
6.11,-0.17232122,-0.7703393
6.12,-0.16246213,-0.7655839
6.13,-0.1525868,-0.76074344
6.14,-0.14269668,-0.7558184
6.15,-0.13279182,-0.75080955
6.16,-0.12287415,-0.7457171
6.17,-0.11294372,-0.74054193
6.18,-0.103002466,-0.73528427
6.19,-0.09305045,-0.72994506
6.2,-0.08308959,-0.7245245
6.21,-0.07311995,-0.71902347
6.22,-0.063143484,-0.71344244
6.23,-0.053160217,-0.70778227
6.24,-0.043172114,-0.7020433
6.25,-0.033179216,-0.6962266
6.26,-0.023183478,-0.6903325
6.27,-0.013184944,-0.68436193
6.28,-0.0031855688,-0.6783154
6.29,0.006814602,-0.6721939
