t,input,output
4.83,0.8713928,0.89452183
4.84,0.8713928,0.8940701
4.85,0.8713928,0.8935957
4.86,0.8713928,0.89309925
4.87,0.8713928,0.89258134
4.88,0.8713928,0.8920425
4.89,0.8713928,0.89148337
4.9,0.8713928,0.89090455
4.91,0.8713928,0.8903067
4.92,0.8713928,0.8896906
4.93,0.8713928,0.8890568
4.94,0.8713928,0.888406
4.95,0.8713928,0.887739
4.96,0.8713928,0.88705647
4.9700003,0.8713928,0.8863592
4.98,0.8713928,0.88564795
4.99,0.8713928,0.88492346
5,0.8713928,0.8841865
5.01,0.8713928,0.8834379
5.02,0.8713928,0.88267845
5.03,0.8713928,0.88190895
5.04,0.8713928,0.8811303
5.05,0.8713928,0.88034326
5.06,0.8713928,0.8795486
5.07,0.8713928,0.8787472
5.08,0.8713928,0.87793994
5.09,0.8713928,0.87712777
5.1,0.8713928,0.8763114
5.11,0.8713928,0.8754917
5.12,0.8713928,0.8746695
5.13,0.8713928,0.87384576
5.14,0.8713928,0.87302125
5.15,0.8713928,0.8721968
5.16,0.8713928,0.8713734
5.17,0.8713928,0.87055176
5.18,0.8713928,0.8697328
5.19,0.8713928,0.8689173
5.2,0.8713928,0.86810607
5.21,0.8713928,0.8673
5.22,0.8713928,0.8664999
5.23,0.8713928,0.86570656
5.24,0.8713928,0.86492074
5.25,0.8713928,0.8641434
5.26,0.8713928,0.86337507
5.27,0.8713928,0.8626167
5.28,0.8713928,0.861869
5.29,0.8713928,0.8611327
5.3,0.8713928,0.86040854
5.31,0.8713928,0.8596973
5.32,0.8713928,0.85899955
5.33,0.8713928,0.85831606
5.34,0.8713928,0.8576476
5.35,0.8713928,0.85699457
5.36,0.8713928,0.8563579
5.37,0.8713928,0.8557379
5.38,0.8713928,0.8551354
5.39,0.8713928,0.85455084
5.4,0.8713928,0.85398483
5.41,0.8713928,0.85343796
5.42,0.8713928,0.85291076
5.43,0.8713928,0.8524035
5.44,0.8713928,0.8519169
5.45,0.8713928,0.8514513
5.46,0.8713928,0.85100704
5.47,0.8713928,0.85058475
5.48,0.8713928,0.85018456
5.49,0.8713928,0.8498071
5.5,0.8713928,0.8494525
5.51,0.8713928,0.8491211
5.52,0.8713928,0.8488133
5.5299997,0.8713928,0.8485293
